registered,registration_target,decision,reason,title,primary_artist,album,album_artist,genre,duration_sec,file_path_linux,file_path_windows,file_ext,file_size_bytes
0,0,exclude,tag read error: ,,,,,,,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/00-08-ラストレター.flac,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\00-08-ラストレター.flac,.flac,20401332
0,0,exclude,missing title tag,,,,,,93,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/01 Archive.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\01 Archive.wav,.wav,16358204
0,0,exclude,missing title tag,,,,,,202,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/02 KiminoHimitsuWoOshiete.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\02 KiminoHimitsuWoOshiete.wav,.wav,35602268
0,0,exclude,missing title tag,,,,,,279,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/03 CutOutLovers.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\03 CutOutLovers.wav,.wav,49133324
0,0,exclude,missing title tag,,,,,,297,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/04 ZinseiKyakuhon.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\04 ZinseiKyakuhon.wav,.wav,52402604
0,0,exclude,missing title tag,,,,,,252,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/05 Aoironomachide.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\05 Aoironomachide.wav,.wav,44483420
0,0,exclude,missing title tag,,,,,,306,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/06 I Wanna Be.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\06 I Wanna Be.wav,.wav,53964332
0,0,exclude,missing title tag,,,,,,283,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/07 Period.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\07 Period.wav,.wav,49947116
0,0,exclude,missing title tag,,,,,,189,/mnt/d/yu28s/Music/LastLetter (LastLetter（DL版）)/08 Lastletter.wav,D:\yu28s\Music\LastLetter (LastLetter（DL版）)\08 Lastletter.wav,.wav,33360812
0,0,exclude,tag read error: ,,,,,,,/mnt/d/yu28s/Music/Music Center/Music Center/LiSA/Shouted Serenade/01-Shouted Serenade.flac,D:\yu28s\Music\Music Center\Music Center\LiSA\Shouted Serenade\01-Shouted Serenade.flac,.flac,56662388
0,0,exclude,tag read error: ,,,,,,,/mnt/d/yu28s/Music/Music Center/Music Center/YOASOBI/祝福/01-祝福.flac,D:\yu28s\Music\Music Center\Music Center\YOASOBI\祝福\01-祝福.flac,.flac,115867641
0,0,exclude,missing title tag,,,,,,250,/mnt/d/yu28s/Music/Music Center/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/05.恋影_ハイレゾ.wav,D:\yu28s\Music\Music Center\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\05.恋影_ハイレゾ.wav,.wav,192194596
0,0,exclude,missing title tag,,,,,,250,/mnt/d/yu28s/Music/Music Center/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/12.恋影(Instrumental)_ハイレゾ.wav,D:\yu28s\Music\Music Center\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\12.恋影(Instrumental)_ハイレゾ.wav,.wav,192194524
0,0,exclude,missing title tag,,,,,,235,/mnt/d/yu28s/Music/Music Center/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/13.夏色カメラロール(Instrumental)_ハイレゾ.wav,D:\yu28s\Music\Music Center\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\13.夏色カメラロール(Instrumental)_ハイレゾ.wav,.wav,180354428
0,0,exclude,missing title tag,,,,,,149,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/01.一冊のアロー_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\01.一冊のアロー_ハイレゾ.wav,.wav,114756948
0,0,exclude,missing title tag,,,,,,260,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/02.Heart Creation_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\02.Heart Creation_ハイレゾ.wav,.wav,199428324
0,0,exclude,missing title tag,,,,,,213,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/03.happy palette♪_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\03.happy palette♪_ハイレゾ.wav,.wav,163357708
0,0,exclude,missing title tag,,,,,,241,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/04.トキラキメキ_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\04.トキラキメキ_ハイレゾ.wav,.wav,184890476
0,0,exclude,missing title tag,,,,,,250,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/05.恋影_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\05.恋影_ハイレゾ.wav,.wav,192194596
0,0,exclude,missing title tag,,,,,,235,/mnt/d/yu28s/Music/Music Center/ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源/06.夏色カメラロール_ハイレゾ.wav,D:\yu28s\Music\Music Center\ハミダシクリエイティブ凸 ボーカルアルバム_ハイレゾ音源\06.夏色カメラロール_ハイレゾ.wav,.wav,180354756
1,0,include,tagged vocal/music candidate,はじまりの空,+Plus,はじまりの空,+Plus,J-Pop,237,/mnt/d/yu28s/Music/music_centor/+Plus/はじまりの空/01 はじまりの空.m4a,D:\yu28s\Music\music_centor\+Plus\はじまりの空\01 はじまりの空.m4a,.m4a,8620158
0,0,review,soundtrack album,breath of stella,相宮零,終のステラ Original Soundtrack,"Aimiya Zero, rionos & VISUAL ARTS/Key",アニメ,233,"/mnt/d/yu28s/Music/music_centor/Aimiya Zero, rionos & VISUAL ARTS_Key/終のステラ Original Soundtrack/01 breath of stella.m4a","D:\yu28s\Music\music_centor\Aimiya Zero, rionos & VISUAL ARTS_Key\終のステラ Original Soundtrack\01 breath of stella.m4a",.m4a,8239942
1,0,include,tagged vocal/music candidate,A new day-to-day will come,Ayumi.,Campus Vocal Collection,,Soundtrack,263,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/01 A new day-to-day will come.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\01 A new day-to-day will come.m4a,.m4a,4295555
1,0,include,tagged vocal/music candidate,星々の刻をこの掌に,霜月はるか,Campus Vocal Collection,,Soundtrack,299,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/02 星々の刻をこの掌に.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\02 星々の刻をこの掌に.m4a,.m4a,4783321
1,0,include,tagged vocal/music candidate,Liar for you xxx,AiRI,Campus Vocal Collection,,Soundtrack,270,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/03 Liar for you xxx.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\03 Liar for you xxx.m4a,.m4a,4369381
1,0,include,tagged vocal/music candidate,Small sin to the love,佐咲紗花,Campus Vocal Collection,,Soundtrack,260,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/04 Small sin to the love.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\04 Small sin to the love.m4a,.m4a,4266605
1,0,include,tagged vocal/music candidate,青い空を風とともに,Kicco,Campus Vocal Collection,,Soundtrack,221,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/05 青い空を風とともに.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\05 青い空を風とともに.m4a,.m4a,3644116
1,0,include,tagged vocal/music candidate,crazy blood to you,橋本みゆき,Campus Vocal Collection,,Soundtrack,272,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/06 crazy blood to you.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\06 crazy blood to you.m4a,.m4a,4393626
1,0,include,tagged vocal/music candidate,RING ON BOUQUET,佐藤ひろ美,Campus Vocal Collection,,Soundtrack,292,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/07 RING ON BOUQUET.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\07 RING ON BOUQUET.m4a,.m4a,4766101
1,0,include,tagged vocal/music candidate,ローズピンク タロット,橋本千明,Campus Vocal Collection,,Soundtrack,234,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/08 ローズピンク タロット.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\08 ローズピンク タロット.m4a,.m4a,3741885
1,0,include,tagged vocal/music candidate,First Love Syndrome,Ceui,Campus Vocal Collection,,Soundtrack,257,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/09 First Love Syndrome.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\09 First Love Syndrome.m4a,.m4a,4197024
1,0,include,tagged vocal/music candidate,Snow World End,榊原ゆい,Campus Vocal Collection,,Soundtrack,272,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/10 Snow World End.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\10 Snow World End.m4a,.m4a,4329441
1,0,include,tagged vocal/music candidate,key of destiny,橋本みゆき,Campus Vocal Collection,,Soundtrack,257,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/11 key of destiny.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\11 key of destiny.m4a,.m4a,4118889
1,0,include,tagged vocal/music candidate,True Memories Symphony,佐咲紗花,Campus Vocal Collection,,Soundtrack,250,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/12 True Memories Symphony.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\12 True Memories Symphony.m4a,.m4a,4076049
1,0,include,tagged vocal/music candidate,Melt Together,AiRI,Campus Vocal Collection,,Soundtrack,238,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/13 Melt Together.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\13 Melt Together.m4a,.m4a,3856349
1,0,include,tagged vocal/music candidate,君に花,Ceui,Campus Vocal Collection,,Soundtrack,331,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/14 君に花.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\14 君に花.m4a,.m4a,5268930
1,0,include,tagged vocal/music candidate,Play ON!!,猫田かな,Campus Vocal Collection,,Soundtrack,253,/mnt/d/yu28s/Music/music_centor/Compilations/Campus Vocal Collection/15 Play ON!!.m4a,D:\yu28s\Music\music_centor\Compilations\Campus Vocal Collection\15 Play ON!!.m4a,.m4a,4082759
1,0,include,tagged vocal/music candidate,Clover Day's,真理絵,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,270,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/01 Clover Day's.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\01 Clover Day's.mp3,.mp3,4326166
1,0,include,tagged vocal/music candidate,こいなか～ぎゅっ♥してパピネス～,仲村芽衣子,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,194,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/02 こいなか～ぎゅっ♥してパピネス～.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\02 こいなか～ぎゅっ♥してパピネス～.mp3,.mp3,3101991
1,0,include,tagged vocal/music candidate,ZERO,佐藤ひろ美,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,237,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/03 ZERO.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\03 ZERO.mp3,.mp3,3794100
1,0,include,tagged vocal/music candidate,Eternal Destiny,榊原ゆい,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,252,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/04 Eternal Destiny.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\04 Eternal Destiny.mp3,.mp3,4027748
1,0,include,tagged vocal/music candidate,Restoration ～沈黙の空～,KOTOKO,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,309,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/05 Restoration ～沈黙の空～.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\05 Restoration ～沈黙の空～.mp3,.mp3,4950621
1,0,include,tagged vocal/music candidate,キセキの足跡,yozuca*,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,272,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/06 キセキの足跡.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\06 キセキの足跡.mp3,.mp3,4347901
1,0,include,tagged vocal/music candidate,イノセンス,青葉りんご,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,304,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/07 イノセンス.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\07 イノセンス.mp3,.mp3,4872026
1,0,include,tagged vocal/music candidate,LOVING TRIP,yozuca*,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,278,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/08 LOVING TRIP.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\08 LOVING TRIP.mp3,.mp3,4452805
1,0,include,tagged vocal/music candidate,メチャ恋らんまん☆,榊原ゆい,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,245,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/11 メチャ恋らんまん☆.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\11 メチャ恋らんまん☆.mp3,.mp3,3927863
1,0,include,tagged vocal/music candidate,Amazing sky,Kicco,EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016,,Soundtrack,268,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016/12 Amazing sky.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -EXTRA GAMES GARDEN- ANTHOLOGY 2016\12 Amazing sky.mp3,.mp3,4295233
1,0,include,tagged vocal/music candidate,sacrifice Love,桜川めぐ,EGG -Extra Games Garden- integral 2018,,Soundtrack,294,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/01 sacrifice Love.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\01 sacrifice Love.mp3,.mp3,4713200
1,0,include,tagged vocal/music candidate,グルッポ,茶太,EGG -Extra Games Garden- integral 2018,,Soundtrack,253,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/02 グルッポ.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\02 グルッポ.mp3,.mp3,4048637
1,0,include,tagged vocal/music candidate,シンソウノイズ,霜月はるか×Ceui,EGG -Extra Games Garden- integral 2018,,Soundtrack,321,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/03 シンソウノイズ.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\03 シンソウノイズ.mp3,.mp3,5138279
1,0,include,tagged vocal/music candidate,Jewel Days,Duca,EGG -Extra Games Garden- integral 2018,,Soundtrack,301,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/04 Jewel Days.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\04 Jewel Days.mp3,.mp3,4820604
1,0,include,tagged vocal/music candidate,Happy Crossing,第二文芸部 & DEARDROPS,EGG -Extra Games Garden- integral 2018,,Soundtrack,295,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/05 Happy Crossing.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\05 Happy Crossing.mp3,.mp3,4722839
1,0,include,tagged vocal/music candidate,永遠に咲く花,AiRI,EGG -Extra Games Garden- integral 2018,,Soundtrack,275,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/06 永遠に咲く花.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\06 永遠に咲く花.mp3,.mp3,4408919
1,0,include,tagged vocal/music candidate,夢の無限回廊,橋本みゆき,EGG -Extra Games Garden- integral 2018,,Soundtrack,288,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/07 夢の無限回廊.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\07 夢の無限回廊.mp3,.mp3,4608713
1,0,include,tagged vocal/music candidate,ReAliZ,米倉千尋,EGG -Extra Games Garden- integral 2018,,Soundtrack,241,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/08 ReAliZ.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\08 ReAliZ.mp3,.mp3,3863063
1,0,include,tagged vocal/music candidate,Wondering Truth,榊原ゆい,EGG -Extra Games Garden- integral 2018,,Soundtrack,291,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/09 Wondering Truth.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\09 Wondering Truth.mp3,.mp3,4663045
1,0,include,tagged vocal/music candidate,ユーフォリアム,鈴湯,EGG -Extra Games Garden- integral 2018,,Soundtrack,286,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/10 ユーフォリアム.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\10 ユーフォリアム.mp3,.mp3,4582378
1,0,include,tagged vocal/music candidate,JOYFUL,大島はるな,EGG -Extra Games Garden- integral 2018,,Soundtrack,276,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/11 JOYFUL.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\11 JOYFUL.mp3,.mp3,4417697
1,0,include,tagged vocal/music candidate,volière,Astilbe×arendsii,EGG -Extra Games Garden- integral 2018,,Soundtrack,292,/mnt/d/yu28s/Music/music_centor/Compilations/EGG -Extra Games Garden- integral 2018/12 volière.mp3,D:\yu28s\Music\music_centor\Compilations\EGG -Extra Games Garden- integral 2018\12 volière.mp3,.mp3,4666416
1,0,include,tagged vocal/music candidate,春色メロディ,NANA,EGG-Extra Games Garden- anthology 2015,,Soundtrack,268,/mnt/d/yu28s/Music/music_centor/Compilations/EGG-Extra Games Garden- anthology 2015/01 春色メロディ.mp3,D:\yu28s\Music\music_centor\Compilations\EGG-Extra Games Garden- anthology 2015\01 春色メロディ.mp3,.mp3,4296488
1,0,include,tagged vocal/music candidate,ダ・カーポIII～キミにささげる　あいのマホウ～,yozuca*,EGG-Extra Games Garden- anthology 2015,,Soundtrack,303,/mnt/d/yu28s/Music/music_centor/Compilations/EGG-Extra Games Garden- anthology 2015/02 ダ・カーポIII～キミにささげる　あいのマホウ～.mp3,D:\yu28s\Music\music_centor\Compilations\EGG-Extra Games Garden- anthology 2015\02 ダ・カーポIII～キミにささげる　あいのマホウ～.mp3,.mp3,4856175
1,0,include,tagged vocal/music candidate,Girl meets Love,片霧烈火&鈴湯,EGG-Extra Games Garden- anthology 2015,,Soundtrack,253,/mnt/d/yu28s/Music/music_centor/Compilations/EGG-Extra Games Garden- anthology 2015/03 Girl meets Love.mp3,D:\yu28s\Music\music_centor\Compilations\EGG-Extra Games Garden- anthology 2015\03 Girl meets Love.mp3,.mp3,4057429
1,0,include,tagged vocal/music candidate,ミラクルハイプレッシャー,AiRI,EGG-Extra Games Garden- anthology 2015,,Soundtrack,216,/mnt/d/yu28s/Music/music_centor/Compilations/EGG-Extra Games Garden- anthology 2015/04 ミラクルハイプレッシャー.mp3,D:\yu28s\Music\music_centor\Compilations\EGG-Extra Games Garden- anthology 2015\04 ミラクルハイプレッシャー.mp3,.mp3,3459328
